,safegraph_place_id,location_name,region,postal_code,naics_code,raw_visit_counts,median_dwell,bucketed_dwell_times,latitude,longitude,state,stateFIPS,countyFIPS,countyName,CBGFIPS
26031,sg:8846ffe8de874ea6996404820dea94cf,Dunkin',NH,3045,722515.0,61,8.0,"{""<5"":4,""5-20"":47,""21-60"":9,""61-240"":1,"">240"":0}",43.012199,-71.505726,NH,33.0,33011.0,Hillsborough County,330110027022.0
26212,sg:8f04c8d4530f491ea1c6e8eabcfd79ea,Batteries Plus Bulbs,NH,3103,441310.0,57,27.0,"{""<5"":2,""5-20"":24,""21-60"":16,""61-240"":12,"">240"":3}",42.967690999999995,-71.450373,NH,33.0,33011.0,Hillsborough County,330110025004.0
26236,sg:900df2febf8a4291837940a4e94fda68,Thrive Wellness,NH,3031,713940.0,8,11.0,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":2,"">240"":1}",42.898578,-71.599025,NH,33.0,33011.0,Hillsborough County,330110151001.0
26602,sg:9c38fddd5a244c02b0524a6a04a54e9b,Murdawg Custom,NH,3864,811111.0,5,533.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":4}",43.732172,-71.129345,NH,33.0,33003.0,Carroll County,330039559001.0
26688,sg:9ef359afed014200b2e6893bfef40e85,Sunoco,NH,3254,447110.0,84,9.0,"{""<5"":5,""5-20"":59,""21-60"":11,""61-240"":3,"">240"":6}",43.745705,-71.359955,NH,33.0,33003.0,Carroll County,330039563002.0
27004,sg:aad73ecf4cab47b693762939aa71728f,Premier Physical Therapy,NH,3053,713940.0,11,93.0,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":4,"">240"":2}",42.867565,-71.344686,NH,33.0,33015.0,Rockingham County,330150039011.0
27047,sg:ac94a0f5741a496ea9a0fe72fc0dd96f,DaVita,NH,3060,621492.0,39,124.0,"{""<5"":2,""5-20"":11,""21-60"":3,""61-240"":8,"">240"":15}",42.757670000000005,-71.460474,NH,33.0,33011.0,Hillsborough County,330110107002.0
27464,sg:bc0bb21f577748c8b1dc02a1713ea7f5,Granite State Hedgehogs,NH,3235,453910.0,52,35.0,"{""<5"":2,""5-20"":16,""21-60"":15,""61-240"":13,"">240"":6}",43.445141,-71.644924,NH,33.0,33013.0,Merrimack County,330130430024.0
27823,sg:c9df9cd2d27f4724882959d40279dd3b,Cumberland Farms,NH,3060,447110.0,96,7.0,"{""<5"":3,""5-20"":81,""21-60"":7,""61-240"":4,"">240"":1}",42.70247,-71.44019399999999,NH,33.0,33011.0,Hillsborough County,330110111022.0
27831,sg:ca1cd195f8b04fddb27d555cdfcfd06d,The Dental Implant Center of New Hampshire,NH,3301,621210.0,4,28.0,"{""<5"":0,""5-20"":0,""21-60"":4,""61-240"":0,"">240"":0}",43.209604999999996,-71.54052800000001,NH,33.0,33013.0,Merrimack County,330130324003.0
28633,sg:e807a74e559e4fe993ab698e9cfaaaa2,Fiddlehead Farms Marketplace,NH,3878,445110.0,4,13.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":0,"">240"":0}",43.231615000000005,-70.883155,NH,33.0,33017.0,Strafford County,330170830022.0
28954,sg:f3c6ed3395694473ad704fad6283f805,St Christopher School,NH,3064,611110.0,23,182.0,"{""<5"":0,""5-20"":4,""21-60"":4,""61-240"":5,"">240"":10}",42.772061,-71.472495,NH,33.0,33011.0,Hillsborough County,330110104005.0
29087,sg:f909a1d64be44bbfbfb015b2f3f2d5c1,One Dollar Treasures,NH,3451,453310.0,17,46.0,"{""<5"":0,""5-20"":5,""21-60"":5,""61-240"":6,"">240"":1}",42.786677000000005,-72.484187,NH,33.0,33005.0,Cheshire County,330059716002.0
29422,sg:0458d95795d249b9adcd949baa25d7f6,Ideal Health,NH,3110,446191.0,11,36.0,"{""<5"":0,""5-20"":5,""21-60"":2,""61-240"":2,"">240"":2}",42.947507,-71.478169,NH,33.0,33011.0,Hillsborough County,330110029012.0
29425,sg:047860a8b08f4e9093f1e8155cdca0a5,Gilford Country Store,NH,3249,811192.0,2,8.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",43.577779,-71.400655,NH,33.0,33001.0,Belknap County,330019664011.0
29449,sg:05641753426d4f7788de588d913a6bce,Kingswood Golf Club,NH,3894,713910.0,38,48.5,"{""<5"":0,""5-20"":5,""21-60"":19,""61-240"":9,"">240"":5}",43.576946,-71.196821,NH,33.0,33003.0,Carroll County,330039561004.0
29518,sg:07a5c81661c94fae9fffac10648344e5,Mason Elementary School,NH,3048,611110.0,8,148.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":4,"">240"":2}",42.744146,-71.768185,NH,33.0,33011.0,Hillsborough County,330110185021.0
29783,sg:10b138d0ea5f4ca694f09fccfc697f5b,First Unitarian Society of Exeter,NH,3833,813110.0,4,7.5,"{""<5"":1,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",42.978691,-70.948138,NH,33.0,33015.0,Rockingham County,330151062004.0
29863,sg:1302591168364dd585d6b9b840e0fc54,O'briens II General Store,NH,3801,447110.0,27,7.0,"{""<5"":1,""5-20"":24,""21-60"":1,""61-240"":0,"">240"":1}",43.077213,-70.774114,NH,33.0,33015.0,Rockingham County,330150693002.0
30353,sg:232f2c5a080d40c2a4f095ebe5327b87,South Willow Plaza,NH,3103,531120.0,156,11.0,"{""<5"":5,""5-20"":105,""21-60"":26,""61-240"":9,"">240"":11}",42.953532,-71.439476,NH,33.0,33011.0,Hillsborough County,330110026003.0
30437,sg:25bfa24c9aac4990867e31b3e9b62671,Rick's Motorcycle Enterprise,NH,3865,441228.0,1,582.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",42.813962,-71.063645,NH,33.0,33015.0,Rockingham County,330151011004.0
31214,sg:4055c1f63bf64837a17bbbc407cd3f3a,Irving Oil,NH,3874,447110.0,109,6.0,"{""<5"":12,""5-20"":87,""21-60"":7,""61-240"":3,"">240"":0}",42.885148,-70.869937,NH,33.0,33015.0,Rockingham County,330150630012.0
32220,sg:612c2b4370c545b38b8676fc85208636,Connections Physical Therapy,NH,3054,621340.0,5,23.0,"{""<5"":0,""5-20"":2,""21-60"":3,""61-240"":0,"">240"":0}",42.87232,-71.489329,NH,33.0,33011.0,Hillsborough County,330110141002.0
32233,sg:61becfb6dbab44278fbace3a0f0378ea,Sig Sauer,NH,3833,452319.0,53,459.0,"{""<5"":0,""5-20"":7,""21-60"":2,""61-240"":8,"">240"":36}",42.992048,-70.96228,NH,33.0,33015.0,Rockingham County,330150610013.0
32799,sg:73e06c38d8a54aa19a1f44458b8baa22,Walgreens,NH,3042,446110.0,81,9.0,"{""<5"":3,""5-20"":68,""21-60"":7,""61-240"":1,"">240"":2}",43.031212,-71.074149,NH,33.0,33015.0,Rockingham County,330150590001.0
34008,sg:9ed5b9c4a1994b10bbfaa87e5b42ae39,Lafayette Club,NH,3060,721110.0,13,11.0,"{""<5"":0,""5-20"":9,""21-60"":2,""61-240"":1,"">240"":1}",42.760366999999995,-71.46679,NH,33.0,33011.0,Hillsborough County,330110107001.0
34237,sg:a7c3d554eba94fe5a0dcdb2fd643242a,Hampshire Hills Function Center,NH,3055,713940.0,2,19.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",42.813955,-71.636666,NH,33.0,33011.0,Hillsborough County,330110162021.0
34572,sg:b4818fb5e2ad4932a2fa71f540fb2e40,XFINITY by Comcast,NH,3801,515210.0,10,13.5,"{""<5"":0,""5-20"":6,""21-60"":2,""61-240"":2,"">240"":0}",43.057199,-70.773236,NH,33.0,33015.0,Rockingham County,330151072002.0
34689,sg:b902956c18a248eeb1e6f509a11b2634,Allioops Flowers and Gifts,NH,3257,453110.0,3,19.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",43.413013,-71.982125,NH,33.0,33013.0,Merrimack County,330130410002.0
34789,sg:bd6fc5c14d6241c5b68ebb07c67c8c93,Frontera Tacos &amp Tequila,NH,3063,722511.0,12,22.0,"{""<5"":0,""5-20"":6,""21-60"":3,""61-240"":2,"">240"":1}",42.800191,-71.53698399999999,NH,33.0,33011.0,Hillsborough County,330110102001.0
35288,sg:cfec628578ed4b31aeaa01ca4f2b5ce4,White Crane Martial Arts,NH,3431,713940.0,26,146.5,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":17,"">240"":4}",42.934011,-72.27725,NH,33.0,33005.0,Cheshire County,330059711003.0
35519,sg:d8487781b3e542c99822f893fdfb2054,Normenta Jacquith,NH,3222,812112.0,4,6.0,"{""<5"":1,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",43.602353,-71.746111,NH,33.0,33009.0,Grafton County,330099612003.0
35588,sg:da90cb1a15634b9abbb6cbd8f4508b91,Townline Equipment Sales,NH,3781,444130.0,10,27.0,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":4,"">240"":0}",43.52065,-72.383935,NH,33.0,33019.0,Sullivan County,330199751003.0
36000,sg:eace02a4f1334c37853dca07d66833dd,Center For Life Management,NH,3038,621111.0,16,41.0,"{""<5"":0,""5-20"":7,""21-60"":2,""61-240"":4,"">240"":3}",42.897978,-71.32345500000001,NH,33.0,33015.0,Rockingham County,330150033021.0
36186,sg:f1118e6580a247b4a0cce15c1c8c5ef0,Econo Lodge,NH,3276,721110.0,3,28.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":1}",43.485727000000004,-71.535089,NH,33.0,33001.0,Belknap County,330019655983.0
36629,sg:017ab3a99c554820a6526cc3b79daeb4,Nature's Green Grocer,NH,3458,445110.0,13,92.0,"{""<5"":0,""5-20"":2,""21-60"":2,""61-240"":5,"">240"":4}",42.886773,-71.981992,NH,33.0,33011.0,Hillsborough County,330110230004.0
37499,sg:1de2d2e0ebc24119aa85770f6427579e,Lrghealthcare Community Wellness Center,NH,3246,713940.0,6,63.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":2,"">240"":1}",43.532406,-71.461449,NH,33.0,33001.0,Belknap County,330019659003.0
37603,sg:217ce98064dd4bc28c7454b80a693c86,TULLEY BUICK GMC,NH,3060,441110.0,36,37.5,"{""<5"":3,""5-20"":11,""21-60"":8,""61-240"":8,"">240"":6}",42.724038,-71.44733000000001,NH,33.0,33011.0,Hillsborough County,330110111021.0
37844,sg:297544e5bea24e5c9580fbeebd74b3e1,Carlyle Place,NH,3110,623312.0,1,22.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",42.955672,-71.506366,NH,33.0,33011.0,Hillsborough County,330110029012.0
37878,sg:2a91ac1887594c98a845c6500761f314,Seacoast Self Service Car Wash,NH,3842,811192.0,2,77.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":2,"">240"":0}",42.944266999999996,-70.83493100000001,NH,33.0,33015.0,Rockingham County,330150650011.0
37939,sg:2c569023c090446798bd3805c324994f,Dunkin',NH,3031,722515.0,3,10.0,"{""<5"":1,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",42.811925,-71.58028399999999,NH,33.0,33011.0,Hillsborough County,330110152004.0
38316,sg:3947366b907e4f1c9455f528a1a05f03,The Seafood King,NH,3101,722511.0,2,248.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":1}",42.993365999999995,-71.46269000000001,NH,33.0,33011.0,Hillsborough County,330112004002.0
38328,sg:398ddaef3bf64b3c9198043e2b6981f3,Stratton Free Library,NH,3469,519120.0,21,64.0,"{""<5"":0,""5-20"":5,""21-60"":5,""61-240"":6,"">240"":5}",42.870864000000005,-72.32412099999999,NH,33.0,33005.0,Cheshire County,330059709004.0
38431,sg:3d39c21cabca489bb07c287071f4b9d5,Surface Medical Esthetics,NH,3842,812199.0,2,411.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":2}",42.950790000000005,-70.83260600000001,NH,33.0,33015.0,Rockingham County,330150650014.0
38494,sg:3f7e9f9736d94e11bdbb51ac48f7e54c,Yankee Custom Inc,NH,3063,441310.0,14,13.0,"{""<5"":1,""5-20"":7,""21-60"":4,""61-240"":2,"">240"":0}",42.7938,-71.525589,NH,33.0,33011.0,Hillsborough County,330110102001.0
38582,sg:429280c0e0014da88093740fc657fe34,The Home Depot,NH,3106,444130.0,515,20.0,"{""<5"":11,""5-20"":248,""21-60"":193,""61-240"":41,"">240"":22}",43.043690000000005,-71.46033100000001,NH,33.0,33013.0,Merrimack County,330130030013.0
38847,sg:4b229f1ea1284bdbb560cdbb8f14472a,H&R Block,NH,3890,541213.0,3,19.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",43.795681,-71.181974,NH,33.0,33003.0,Carroll County,330039559003.0
39113,sg:5477dd77572043529f80271b56b216f0,Granite Shore Power Merrimack Plant,NH,3304,221112.0,2,4.5,"{""<5"":1,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",43.138359,-71.472789,NH,33.0,33013.0,Merrimack County,330130310011.0
39244,sg:596ec513443b46a5bcd83e69b984f755,Aspen Dental Management Inc,NH,3063,621210.0,6,665.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":4}",42.7469,-71.45985300000001,NH,33.0,33011.0,Hillsborough County,330110110003.0
39290,sg:5ab4d1e7af6a475fa577a0e8de058714,Conway Family Dental Care,NH,3818,621210.0,2,515.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":2}",43.979707,-71.118111,NH,33.0,33003.0,Carroll County,330039553004.0
39604,sg:659edd551d664c8e883335756f207fd7,Dunkin',NH,3256,722515.0,41,5.0,"{""<5"":5,""5-20"":31,""21-60"":3,""61-240"":2,"">240"":0}",43.616799,-71.636923,NH,33.0,33001.0,Belknap County,330019651003.0
39788,sg:6b32ac93e619454c82446f496c1d9614,Cheshire Village Pizza,NH,3431,722511.0,12,12.5,"{""<5"":1,""5-20"":6,""21-60"":0,""61-240"":2,"">240"":3}",42.932798,-72.285771,NH,33.0,33005.0,Cheshire County,330059713004.0
40033,sg:72d7c4ac6cfd40b6876fdd1fbb957d3e,EAI Analytical Labs,NH,3446,621511.0,3,20.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",42.899601000000004,-72.309894,NH,33.0,33005.0,Cheshire County,330059709001.0
40213,sg:79e42081fac0489eb5b21dbcb8efc77d,Shibles Family Mattresses,NH,3220,442110.0,12,11.0,"{""<5"":1,""5-20"":7,""21-60"":3,""61-240"":1,"">240"":0}",43.513636,-71.494727,NH,33.0,33001.0,Belknap County,330019658002.0
40230,sg:7a64e52ae35e4015aff0b6204e4b6100,Compare A Quote Insurance Agency,NH,3276,524210.0,9,13.0,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":2,"">240"":2}",43.443653999999995,-71.592628,NH,33.0,33001.0,Belknap County,330019655981.0
40307,sg:7d9709ec368c411bab34a40de795b140,VIP Tires & Service,NH,3053,441310.0,16,19.0,"{""<5"":1,""5-20"":9,""21-60"":4,""61-240"":2,"">240"":0}",42.868926,-71.345824,NH,33.0,33015.0,Rockingham County,330150037011.0
41166,sg:9c5af28ee72d4359ac20be78ff72589c,O'neill Rory DMD,NH,3079,621210.0,2,16.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",42.775883,-71.250582,NH,33.0,33015.0,Rockingham County,330151003013.0
41296,sg:a17e2b7448b4404d99b9548fc165aab7,Discount Beverages Plus Cigarettes,NH,3818,445310.0,41,21.0,"{""<5"":0,""5-20"":20,""21-60"":8,""61-240"":6,"">240"":7}",44.015963,-71.10999,NH,33.0,33003.0,Carroll County,330039553005.0
41489,sg:a897c51909c347ceb78746a6a1b1b752,Status Auto Werks,NH,3833,811111.0,8,716.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":2,"">240"":6}",42.978712,-70.961611,NH,33.0,33015.0,Rockingham County,330150610012.0
41546,sg:aa92fbc3b4a94ac0865dec101dcefd77,Phantom Fireworks of Hinsdale,NH,3451,811191.0,1,63.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",42.823876,-72.54078,NH,33.0,33005.0,Cheshire County,330059716001.0
41849,sg:b55375bf8049466ab9c710650e372dad,Village Coin Shop,NH,3865,451120.0,4,13.5,"{""<5"":1,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",42.825757,-71.105465,NH,33.0,33015.0,Rockingham County,330151011002.0
42495,sg:cb7f255efcf84ba7a332688e62e38678,St Joseph Regional Catholic School,NH,3079,611110.0,11,9.0,"{""<5"":3,""5-20"":3,""21-60"":2,""61-240"":2,"">240"":1}",42.781383,-71.23400600000001,NH,33.0,33015.0,Rockingham County,330151003012.0
42508,sg:cbefc9bd3a0c48af8c451f8971164ce5,Kettle To Keg Homebrew Beer & Wine Supplies,NH,3275,445310.0,18,32.5,"{""<5"":0,""5-20"":7,""21-60"":3,""61-240"":7,"">240"":1}",43.130936,-71.452626,NH,33.0,33013.0,Merrimack County,330130032005.0
42536,sg:cce158f36c914f56a3f3717a0a8c35ef,Tire Loft Inc,NH,3801,441310.0,15,133.0,"{""<5"":0,""5-20"":6,""21-60"":1,""61-240"":1,"">240"":7}",43.048973,-70.776174,NH,33.0,33015.0,Rockingham County,330151072002.0
42632,sg:d06f14c8ba1b433f9ec34089a5002f9c,Fulchino Vineyard,NH,3049,312130.0,1,27.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",42.755024,-71.548422,NH,33.0,33011.0,Hillsborough County,330110171003.0
42842,sg:d8c3e6e9dd354dd1b638175e29f33531,F W Webb Co,NH,3874,444130.0,22,85.5,"{""<5"":0,""5-20"":6,""21-60"":3,""61-240"":6,"">240"":7}",42.878009000000006,-70.87092700000001,NH,33.0,33015.0,Rockingham County,330150630012.0
42883,sg:da4e9eee039d482dbb8133978f1e9576,The Beal House,NH,3561,722511.0,1,9.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",44.308677,-71.781502,NH,33.0,33009.0,Grafton County,330099601003.0
43325,sg:eb2a7529f53040ccaf944102e358133f,CrossFit,NH,3253,713940.0,3,22.0,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":1,"">240"":0}",43.639895,-71.529911,NH,33.0,33001.0,Belknap County,330019653002.0
43621,sg:f6114ff1ae7a4543bb5a65d21eaf208e,Royal Spice,NH,3431,722511.0,7,13.0,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":2,"">240"":0}",42.934124,-72.27936700000001,NH,33.0,33005.0,Cheshire County,330059713004.0
44016,sg:049ecde34f0142f8a53960745134295c,YMCA,NH,3431,624190.0,7,752.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":7}",42.906273999999996,-72.262063,NH,33.0,33005.0,Cheshire County,330059709002.0
44295,sg:0d98459d35d340bf96fec7feefc8d5fb,Jenkins N Ross Phys,NH,3301,621111.0,1,549.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",43.198978000000004,-71.562278,NH,33.0,33013.0,Merrimack County,330130325001.0
45058,sg:2664cead66a54779b7032c6512e99aca,Genesis HealthCare,NH,3301,621498.0,23,303.0,"{""<5"":2,""5-20"":3,""21-60"":1,""61-240"":4,"">240"":13}",43.194581,-71.559453,NH,33.0,33013.0,Merrimack County,330130325002.0
45161,sg:29f5dbfda6bd4bd198a8ff9e10230449,Jeffrey Brown Waterville Valley Realty,NH,3215,531210.0,10,541.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":2,"">240"":6}",43.945306,-71.505602,NH,33.0,33009.0,Grafton County,330099604002.0
45199,sg:2b427382d8224f8f96915e3fa4666b72,BERLIN CITY NISSAN,NH,3581,441110.0,69,138.0,"{""<5"":2,""5-20"":17,""21-60"":9,""61-240"":27,"">240"":14}",44.413069,-71.19558599999999,NH,33.0,33007.0,Coos County,330079509003.0
45384,sg:325839d083fb4e089a7367b439724e30,Adult Learning Center Griffin Memorial,NH,3060,624410.0,49,43.0,"{""<5"":1,""5-20"":13,""21-60"":19,""61-240"":3,"">240"":13}",42.756521,-71.45822700000001,NH,33.0,33011.0,Hillsborough County,330110107002.0
45802,sg:40dd89af1ee749b98adcfa21bad5fec3,Greenside Restaurant,NH,3276,722513.0,2,14.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",43.468055,-71.547133,NH,33.0,33001.0,Belknap County,330019655983.0
45818,sg:41924c51b9ed452bb31bc9d651398952,Cutler School,NH,3446,611110.0,13,25.0,"{""<5"":0,""5-20"":6,""21-60"":2,""61-240"":4,"">240"":1}",42.870247,-72.331314,NH,33.0,33005.0,Cheshire County,330059709004.0
45940,sg:45695e4ee52c4b34bdc949899b55e11e,Vault Motor Storage,NH,3220,531130.0,5,39.0,"{""<5"":1,""5-20"":1,""21-60"":2,""61-240"":1,"">240"":0}",43.433223,-71.467421,NH,33.0,33001.0,Belknap County,330019658003.0
46082,sg:49e555212b6b44edabeaffa62f884c19,Granite State Baptist Church,NH,3301,813110.0,12,85.0,"{""<5"":0,""5-20"":2,""21-60"":3,""61-240"":3,"">240"":4}",43.210471999999996,-71.482715,NH,33.0,33013.0,Merrimack County,330130441003.0
46113,sg:4b2a82386be449959c4d2a7910d5b17f,Dunkin',NH,3104,722515.0,26,6.5,"{""<5"":3,""5-20"":22,""21-60"":0,""61-240"":1,"">240"":0}",43.009192,-71.396681,NH,33.0,33011.0,Hillsborough County,330110009021.0
46196,sg:4deac8e3a2a149e4a9fe7e79e25c3ee6,Moe's Italian Sandwiches of Portsmouth,NH,3801,722511.0,2,28.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",43.077303,-70.757163,NH,33.0,33015.0,Rockingham County,330150691001.0
46279,sg:50c7e57c811440508e3cfd0f508e3853,Dunkin',NH,3878,722515.0,25,7.0,"{""<5"":3,""5-20"":18,""21-60"":2,""61-240"":2,"">240"":0}",43.239191999999996,-70.878425,NH,33.0,33017.0,Strafford County,330170830023.0
46631,sg:5ca6845f436a427880931abc8d107b39,Lakes Region Community College,NH,3246,611310.0,7,18.0,"{""<5"":1,""5-20"":3,""21-60"":2,""61-240"":0,"">240"":1}",43.507837,-71.462489,NH,33.0,33001.0,Belknap County,330019660001.0
46810,sg:622fa7cdea4543cbab766727faaabb35,Enterprize Comics,NH,3431,451120.0,9,52.0,"{""<5"":1,""5-20"":3,""21-60"":1,""61-240"":1,"">240"":3}",42.925013,-72.29420400000001,NH,33.0,33005.0,Cheshire County,330059714021.0
47145,sg:6eed27a176ca44c3af9b443592754507,Naticook Veterinary Hospital,NH,3054,541940.0,6,570.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":6}",42.805346,-71.544523,NH,33.0,33011.0,Hillsborough County,330110143003.0
47256,sg:7492798637dd462091d6a781b03af3a1,Dick's Sporting Goods,NH,3874,451110.0,24,10.5,"{""<5"":2,""5-20"":16,""21-60"":3,""61-240"":1,"">240"":2}",42.89261,-70.866517,NH,33.0,33015.0,Rockingham County,330150630022.0
47305,sg:76c465a943b44f3d82c5e92949ea7826,First Congregational Church,NH,3076,813110.0,2,6.0,"{""<5"":1,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",42.733993,-71.32237099999999,NH,33.0,33011.0,Hillsborough County,330112002002.0
47312,sg:76ee14ca09194bffb0064b3a7c6a6660,Pearl Restaurant & Oyster Bar,NH,3458,722511.0,23,10.0,"{""<5"":1,""5-20"":16,""21-60"":2,""61-240"":3,"">240"":1}",42.868218,-71.954553,NH,33.0,33011.0,Hillsborough County,330110230003.0
47791,sg:8752eca1dcee4240bd9e51b3ffa056a8,Cogworks,NH,3440,452319.0,2,40.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",43.024389,-71.934984,NH,33.0,33011.0,Hillsborough County,330110250001.0
48162,sg:934c4b2973df4d27ade1f96d358f06a1,McMenamon's Auto Repair & Sales,NH,3261,811111.0,4,10.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":0,"">240"":0}",43.211752000000004,-71.17956,NH,33.0,33015.0,Rockingham County,330150570002.0
48647,sg:a5994bc0b0e1466a91c15562379c2031,Bubble Bee Tea House,NH,3824,722515.0,4,164.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":2,"">240"":1}",43.135289,-70.925529,NH,33.0,33017.0,Strafford County,330170802041.0
49352,sg:be9b922e6c7d4ce99dc7075aad1b85fc,Custom Sheet Metal,NH,3109,441222.0,12,96.0,"{""<5"":0,""5-20"":2,""21-60"":3,""61-240"":5,"">240"":2}",42.980743,-71.408888,NH,33.0,33011.0,Hillsborough County,330110010003.0
49755,sg:ce3b27688b69466b9fd596f8cfbfb69a,Dodge Farms Ice Cream & Garden Stand,NH,3070,445110.0,21,22.0,"{""<5"":0,""5-20"":10,""21-60"":8,""61-240"":3,"">240"":0}",42.998731,-71.688303,NH,33.0,33011.0,Hillsborough County,330110200001.0
49918,sg:d41a5373ea8b47c687e8614217c03717,Jade Garden,NH,3857,722511.0,19,510.0,"{""<5"":1,""5-20"":4,""21-60"":1,""61-240"":1,"">240"":12}",43.077834,-70.937299,NH,33.0,33015.0,Rockingham County,330150675022.0
49993,sg:d708b6645f5d45278af6b8fc2581401c,Indian Corn Mill,NH,3774,445230.0,1,82.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",44.064553000000004,-72.048221,NH,33.0,33009.0,Grafton County,330099606002.0
50533,sg:ea2a88d6d2604ef881b19b7b76d2309f,Merrimack Valley Montessori School,NH,3079,611110.0,5,217.0,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":2,"">240"":1}",42.76061,-71.25623,NH,33.0,33015.0,Rockingham County,330151003023.0
50953,sg:fa1ef1b54366440ea21406f9c5c63e44,City Of Nashua Fire And Rescue Station 3,NH,3062,922160.0,5,164.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":1,"">240"":2}",42.70847,-71.461414,NH,33.0,33011.0,Hillsborough County,330110112001.0
51481,sg:0b5d962e300d4c69beb0236293432b73,GNC (General Nutrition Centers),NH,3860,446191.0,1,6.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",44.020672999999995,-71.116966,NH,33.0,33003.0,Carroll County,330039553004.0
51767,sg:152892d01b114d31875fdd6ffd1e557f,Eastern Sports Center,NH,3865,713940.0,13,60.0,"{""<5"":0,""5-20"":3,""21-60"":4,""61-240"":6,"">240"":0}",42.853394,-71.098896,NH,33.0,33015.0,Rockingham County,330151011003.0
51842,sg:17a0db9459d34d629a948ec3c0579eb0,American Legion Post 114,NH,3825,921190.0,2,16.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",43.215973,-71.007689,NH,33.0,33017.0,Strafford County,330170850004.0
51849,sg:17ca0d08a3b14ac8af228f64c8be8cd2,Aubuchon Hardware,NH,3275,444130.0,34,20.0,"{""<5"":1,""5-20"":16,""21-60"":5,""61-240"":4,"">240"":8}",43.126815,-71.443436,NH,33.0,33013.0,Merrimack County,330130031003.0
