,safegraph_place_id,location_name,region,postal_code,naics_code,raw_visit_counts,median_dwell,bucketed_dwell_times,latitude,longitude,state,stateFIPS,countyFIPS,countyName,CBGFIPS
2572416,sg:0b56ec5be1a54bceba491016f441d589,Care New England,RI,2905,621330.0,14,234.5,"{""<5"":1,""5-20"":4,""21-60"":2,""61-240"":0,"">240"":7}",41.809544,-71.407889,RI,44.0,44007.0,Providence County,440070006002.0
2572782,sg:19dee404047a4d79a14351dedbdd7b9c,Todd J Schmenk LMHC AQAL Therapies,RI,2906,621330.0,1,260.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.827206,-71.382768,RI,44.0,44007.0,Providence County,440070035004.0
2573024,sg:21c81b4a2d3645a69513504d084fab67,East Matunuck State Beach,RI,2879,712190.0,3,8.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",41.37749,-71.5244,RI,44.0,44009.0,Washington County,440090515041.0
2573033,sg:2223b5256ea74fd4b5fd5cc019c14571,East Side Dental,RI,2857,621210.0,2,10.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.827393,-71.637971,RI,44.0,44007.0,Providence County,440070132021.0
2573134,sg:25d4e839328245baba696ff09da3687f,Big Lots Stores,RI,2889,452319.0,173,20.0,"{""<5"":4,""5-20"":84,""21-60"":70,""61-240"":9,"">240"":6}",41.709881,-71.399136,RI,44.0,44003.0,Kent County,440030218002.0
2573297,sg:2b323a15046b40ecbe9de83cc2177d3e,United Collision Center,RI,2885,811121.0,4,10.5,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":0,"">240"":0}",41.744483,-71.271026,RI,44.0,44001.0,Bristol County,440010306011.0
2573559,sg:34448124ea0d4f3aa18fe5a59792cfbd,Damon's Wine and Spirits,RI,2828,445310.0,28,7.0,"{""<5"":0,""5-20"":26,""21-60"":2,""61-240"":0,"">240"":0}",41.87322,-71.555165,RI,44.0,44007.0,Providence County,440070127013.0
2573656,sg:37b243970bf649efbc9f7364d26a2c64,Newport City Hall,RI,2840,712120.0,12,160.5,"{""<5"":1,""5-20"":0,""21-60"":1,""61-240"":6,"">240"":4}",41.491559,-71.311297,RI,44.0,44005.0,Newport County,440050407003.0
2573814,sg:3d3c52893b8b4d2fb8b6f619aca61c05,Newport Community Church,RI,2840,813110.0,1,508.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.489159,-71.311335,RI,44.0,44005.0,Newport County,440050407003.0
2574067,sg:4613b1c6ed844e98bdac8196881e3462,NAPA Auto Parts,RI,2920,441310.0,13,19.0,"{""<5"":0,""5-20"":8,""21-60"":2,""61-240"":1,"">240"":2}",41.753582,-71.44660400000001,RI,44.0,44007.0,Providence County,440070139003.0
2574236,sg:4bc03c1e6e9f49609a446ce299618cf5,Ronzio Pizza & Subs,RI,2917,722511.0,7,32.0,"{""<5"":0,""5-20"":1,""21-60"":5,""61-240"":1,"">240"":0}",41.918515,-71.53636800000001,RI,44.0,44007.0,Providence County,440070126011.0
2574564,sg:57d060a1ae064f30b2f5dc996efa3b55,Waterman Avenue Deli,RI,2914,722511.0,22,944.5,"{""<5"":0,""5-20"":2,""21-60"":2,""61-240"":4,"">240"":14}",41.824017,-71.375283,RI,44.0,44007.0,Providence County,440070102007.0
2575555,sg:7a6d0e1f9cbd43fc8cf28a2dda557eca,Manville Palace Pizza,RI,2838,722511.0,61,69.0,"{""<5"":0,""5-20"":15,""21-60"":14,""61-240"":14,"">240"":18}",41.972501,-71.47583399999999,RI,44.0,44007.0,Providence County,440070115004.0
2575593,sg:7bd506e3af3a47f88726853df65b1fba,Pelham Court Hotel,RI,2840,721110.0,7,330.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":3,"">240"":4}",41.48636,-71.314269,RI,44.0,44005.0,Newport County,440050410001.0
2575864,sg:866526d8942c4f5ba82a9f2dfeab9873,Innovative Office Interiors,RI,2822,453210.0,3,13.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",41.567775,-71.540432,RI,44.0,44009.0,Washington County,440090505001.0
2576136,sg:90b9c5b82c594cb38d13a0bd6213db35,Threading Queen,RI,2904,446120.0,2,49.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",41.860774,-71.464445,RI,44.0,44007.0,Providence County,440070120005.0
2576454,sg:9c568f8823674f6d8550ec858ee2caea,Valley View Services,RI,2904,447110.0,13,18.0,"{""<5"":0,""5-20"":7,""21-60"":1,""61-240"":4,"">240"":1}",41.854634000000004,-71.44660999999999,RI,44.0,44007.0,Providence County,440070119012.0
2576553,sg:a00ac31f6ae44c15a20e761db61a7c61,Temple Beth El,RI,2906,813110.0,5,59.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":1,"">240"":1}",41.832296,-71.384861,RI,44.0,44007.0,Providence County,440070035004.0
2576927,sg:ad80f4fca446448a9c2d912afc4d076f,Precious Angels Child Care Center,RI,2888,611110.0,3,23.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":0,"">240"":0}",41.754919,-71.433217,RI,44.0,44003.0,Kent County,440030211002.0
2577160,sg:b58cfa54b67943fea9566037481a9469,CPR & Safety Classes of Rhode Island,RI,2816,451110.0,3,7.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",41.679998,-71.573227,RI,44.0,44003.0,Kent County,440030206033.0
2577498,sg:c1809b6c58bf4f12a83582deeaef02d7,Roffler West Hair Salon,RI,2911,812112.0,6,70.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":3,"">240"":1}",41.854562,-71.471099,RI,44.0,44007.0,Providence County,440070120005.0
2578223,sg:db6d279b37944d6a80e8ee08904821a6,Europtik,RI,2920,446130.0,9,13.0,"{""<5"":0,""5-20"":6,""21-60"":1,""61-240"":0,"">240"":2}",41.794094,-71.457061,RI,44.0,44007.0,Providence County,440070147002.0
2578355,sg:e07658f363e24c6d9a1002fbdbbe96f3,Honey Dew Donuts,RI,2864,311811.0,13,8.0,"{""<5"":0,""5-20"":13,""21-60"":0,""61-240"":0,"">240"":0}",41.945646999999994,-71.404186,RI,44.0,44007.0,Providence County,440070113013.0
2578655,sg:ece697e5507d4130a831d4c88bc82750,Diabetes & Endocrinology Associates,RI,2906,621111.0,1,509.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.849759999999996,-71.401292,RI,44.0,44007.0,Providence County,440070033003.0
2578802,sg:f238c199440f41c78aa9782ee953c25e,Oliphant Fields,RI,2842,713940.0,31,86.0,"{""<5"":0,""5-20"":2,""21-60"":9,""61-240"":19,"">240"":1}",41.540043,-71.29096899999999,RI,44.0,44005.0,Newport County,440050403041.0
2579275,sg:02f5847e1ef34a79ab98d4b5b3f49ef2,Peter Pan Surfing Academy,RI,2882,713940.0,29,37.0,"{""<5"":1,""5-20"":8,""21-60"":6,""61-240"":4,"">240"":10}",41.435014,-71.46130600000001,RI,44.0,44009.0,Washington County,440090515031.0
2579317,sg:04989b9e5697420086bf0d6d2b6dfb41,Pass the Glass Smoke Shop,RI,2896,453991.0,3,5.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",41.50399,-71.67968499999999,RI,44.0,44009.0,Washington County,440090506002.0
2579411,sg:07f317941be14ef196181d988db20f14,West Marine,RI,2842,441222.0,12,10.0,"{""<5"":1,""5-20"":8,""21-60"":3,""61-240"":0,"">240"":0}",41.51574,-71.300065,RI,44.0,44005.0,Newport County,440050403021.0
2579433,sg:08991697c3c04bbb9e16f7f3f214cf26,Foolproof Brewing Company,RI,2860,312120.0,9,6.0,"{""<5"":0,""5-20"":5,""21-60"":2,""61-240"":2,"">240"":0}",41.870301,-71.408192,RI,44.0,44007.0,Providence County,440070163001.0
2580572,sg:2f1f1c7ef493400e98c77bc5814da7d1,Paula's Place,RI,2888,722511.0,28,32.5,"{""<5"":0,""5-20"":13,""21-60"":2,""61-240"":3,"">240"":10}",41.763296000000004,-71.40512,RI,44.0,44003.0,Kent County,440030210011.0
2580787,sg:36293b8160b349d6baeccab25d1485af,Family Dental Center of Greenville,RI,2828,621210.0,2,8.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.869784,-71.53864,RI,44.0,44007.0,Providence County,440070127021.0
2580818,sg:3720e42fa5324db59101306f20e1d752,Dollar General,RI,2816,452319.0,64,9.0,"{""<5"":3,""5-20"":51,""21-60"":5,""61-240"":2,"">240"":3}",41.669533,-71.60084499999999,RI,44.0,44003.0,Kent County,440030207032.0
2581169,sg:42f701857f4a4f62a3936d9342369414,787 Restaurant &amp Lounge,RI,2904,722511.0,1,1314.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.867864000000004,-71.43496400000001,,,,,
2581437,sg:4c9114868d47404c8e0013ca09446a93,Papa Gino's,RI,2895,722513.0,15,62.0,"{""<5"":0,""5-20"":7,""21-60"":0,""61-240"":5,"">240"":3}",42.015716999999995,-71.474118,RI,44.0,44007.0,Providence County,440070184003.0
2581530,sg:4f4035a6558c4da7b4b9873b864fcda8,Litl Rhody Pasta ko,RI,2878,445110.0,20,7.5,"{""<5"":1,""5-20"":12,""21-60"":4,""61-240"":3,"">240"":0}",41.663414,-71.15310699999999,RI,44.0,44005.0,Newport County,440050417011.0
2581653,sg:53cf5abfe4d44fa99793356f47f356e7,The Watering Hole,RI,2825,445310.0,10,6.0,"{""<5"":1,""5-20"":9,""21-60"":0,""61-240"":0,"">240"":0}",41.853768,-71.75538399999999,RI,44.0,44007.0,Providence County,440070133001.0
2581870,sg:5bda3637cab546c7a0bfbd8a1f16f877,A C Moore Arts and Crafts,RI,2886,453998.0,3,15.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",41.689631,-71.49816700000001,RI,44.0,44003.0,Kent County,440030222022.0
2582132,sg:6442a838cf07477b9106f299e7811688,Living Hope Assembly of God,RI,2860,813110.0,21,120.0,"{""<5"":0,""5-20"":2,""21-60"":5,""61-240"":5,"">240"":9}",41.877449,-71.380619,RI,44.0,44007.0,Providence County,440070160001.0
2582216,sg:67663b5ccc6543d5bc397f994f0000a2,The Groden Center,RI,2906,611110.0,28,141.0,"{""<5"":1,""5-20"":2,""21-60"":8,""61-240"":8,"">240"":9}",41.841058000000004,-71.400414,RI,44.0,44007.0,Providence County,440070031001.0
2582751,sg:7ac6de42a28e4dd0b8dc02a35828aefd,House of Hope Boutique,RI,2886,452319.0,32,18.0,"{""<5"":0,""5-20"":17,""21-60"":5,""61-240"":6,"">240"":4}",41.69925,-71.454965,RI,44.0,44003.0,Kent County,440030220002.0
2583152,sg:8b6e813574514dd69b9abc4ca2093b7a,The Vape Parlor,RI,2919,444120.0,8,314.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":2,"">240"":5}",41.818991,-71.496872,RI,44.0,44007.0,Providence County,440070124015.0
2583254,sg:8e640ceca5d9423dbe5e8f77a72bf550,Hema Eyebrow Threading,RI,2914,446120.0,8,11.5,"{""<5"":0,""5-20"":6,""21-60"":2,""61-240"":0,"">240"":0}",41.819656,-71.367515,RI,44.0,44007.0,Providence County,440070102004.0
2583548,sg:988d379d44974cfea6448e776509ec86,Middle of Nowhere Diner,RI,2822,722511.0,16,16.0,"{""<5"":0,""5-20"":10,""21-60"":5,""61-240"":1,"">240"":0}",41.586627,-71.651206,RI,44.0,44009.0,Washington County,440090505001.0
2583715,sg:9ee1ba9eb8ca4a3b93d2d8491ec3f40d,Dan's Martial Art's Center,RI,2895,713940.0,11,11.0,"{""<5"":1,""5-20"":5,""21-60"":0,""61-240"":5,"">240"":0}",42.000251,-71.516697,RI,44.0,44007.0,Providence County,440070180003.0
2583747,sg:a019e73fe59a47eb9cc00f0a86ba58d6,Harmony Cafe,RI,2838,722511.0,2,54.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",41.970513000000004,-71.470771,RI,44.0,44007.0,Providence County,440070115002.0
2583850,sg:a3861fe1df784b478aea5cce69fcd0e8,Johnny Rockets,RI,2865,722511.0,4,13.5,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":1}",41.887901,-71.44894599999999,RI,44.0,44007.0,Providence County,440070116002.0
2583991,sg:a8f040f298ef42fb8dc13a739241b2fa,Martucci's In the Valley,RI,2886,722511.0,15,7.0,"{""<5"":0,""5-20"":10,""21-60"":4,""61-240"":1,"">240"":0}",41.705595,-71.51253100000001,RI,44.0,44003.0,Kent County,440030223001.0
2584349,sg:b5d83a4905fe4cd4b1023ac8943ee024,Allure Salon,RI,2886,812112.0,2,15.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",41.717034999999996,-71.461911,RI,44.0,44003.0,Kent County,440030221001.0
2584784,sg:c74ea38eff9c469b909c1ae8285e5e19,L'il Toot Charters,RI,2882,451110.0,6,216.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":3,"">240"":3}",41.382988,-71.49131700000001,RI,44.0,44009.0,Washington County,440090515043.0
2584883,sg:ca0029fd14474de8ad335fb9c773bbfe,Chilangos,RI,2909,722511.0,15,16.0,"{""<5"":2,""5-20"":6,""21-60"":0,""61-240"":4,"">240"":3}",41.825540999999994,-71.45478,RI,44.0,44007.0,Providence County,440070021022.0
2585062,sg:d143af405d8b4210b2258085061ac599,R'evolution American Bistro,RI,2905,722511.0,3,9.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",41.76549,-71.390516,RI,44.0,44007.0,Providence County,440070134003.0
2586526,sg:09029ce0d6304a3b9acd910f41248c4c,XL Audio,RI,2919,443142.0,3,7.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",41.861703000000006,-71.492389,RI,44.0,44007.0,Providence County,440070123001.0
2587067,sg:1aa46ecd15c546faafd11279844b9bfb,Sunshine Express,RI,2889,722511.0,23,6.0,"{""<5"":2,""5-20"":19,""21-60"":1,""61-240"":1,"">240"":0}",41.706684,-71.416253,RI,44.0,44003.0,Kent County,440030219021.0
2587192,sg:1f1ad9dbef9a4414959796c17c2b45be,Hazard's Auto Body & Sales,RI,2816,811121.0,20,280.5,"{""<5"":1,""5-20"":4,""21-60"":1,""61-240"":1,"">240"":13}",41.679322,-71.53885,RI,44.0,44003.0,Kent County,440030206031.0
2587345,sg:256aae73d0e04b9baa540e4ae45177c7,Li'l General Stores,RI,2896,452319.0,65,8.0,"{""<5"":2,""5-20"":51,""21-60"":2,""61-240"":5,"">240"":5}",42.0,-71.551373,RI,44.0,44007.0,Providence County,440070128012.0
2587531,sg:2c32626680e04caabfb63747a40620da,Cumberland Public Library,RI,2864,519120.0,29,40.0,"{""<5"":0,""5-20"":11,""21-60"":7,""61-240"":11,"">240"":0}",41.934293,-71.404116,RI,44.0,44007.0,Providence County,440070113013.0
2588227,sg:44b911bf28664f87a443d9bea2f7c7a9,Woodlawn Sunoco,RI,2860,447110.0,13,33.0,"{""<5"":0,""5-20"":6,""21-60"":4,""61-240"":3,"">240"":0}",41.875417,-71.393759,RI,44.0,44007.0,Providence County,440070161004.0
2589505,sg:710a188a63d9477facc00819bc8f7cc3,Rite Aid,RI,2889,446110.0,20,8.0,"{""<5"":1,""5-20"":17,""21-60"":2,""61-240"":0,"">240"":0}",41.7058,-71.415706,RI,44.0,44003.0,Kent County,440030218002.0
2590381,sg:9045de280c12419d9c8e958de4cb06a0,Texas Roadhouse,RI,2896,722511.0,61,24.0,"{""<5"":0,""5-20"":26,""21-60"":10,""61-240"":18,"">240"":7}",41.981244000000004,-71.50982900000001,RI,44.0,44007.0,Providence County,440070128031.0
2591400,sg:b726a0b7e55e46908b27df7cb71881be,Freeway Car Wash Family,RI,2914,811192.0,11,10.0,"{""<5"":2,""5-20"":8,""21-60"":1,""61-240"":0,"">240"":0}",41.814947,-71.357869,RI,44.0,44007.0,Providence County,440070103003.0
2591732,sg:c381b36e6e1e44c18fbc894f40af50ef,Anchor Toffee,RI,2885,445292.0,5,19.0,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":0,"">240"":0}",41.726461,-71.28129799999999,RI,44.0,44001.0,Bristol County,440010305002.0
2592066,sg:d08693813dd74507a2970cfe3fc2d03b,WED Shun III LLC,RI,2919,221111.0,1,8.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.799061,-71.549306,RI,44.0,44007.0,Providence County,440070122003.0
2592448,sg:ded7f07835ec4911b977b7ec49eaa4ec,Bess Eaton Donut,RI,2879,722515.0,1,868.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.451329,-71.500116,RI,44.0,44009.0,Washington County,440090512022.0
2592902,sg:f08762cba67a40e0aed2f45abc52c473,Walsh's Auto Body & Sales,RI,2907,811121.0,8,14.0,"{""<5"":0,""5-20"":6,""21-60"":2,""61-240"":0,"">240"":0}",41.792481,-71.425457,RI,44.0,44007.0,Providence County,440070015002.0
2593007,sg:f4c709d9ebf64318904cdffe37169c21,Calvin J Pierce DMD,RI,2852,621210.0,2,15.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",41.567953,-71.457458,RI,44.0,44009.0,Washington County,440090503023.0
2593174,sg:faa44e03123e4f4381ca600e0942b299,Centreville Bank,RI,2921,522110.0,3,5.0,"{""<5"":1,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.783260999999996,-71.516147,RI,44.0,44007.0,Providence County,440070146002.0
2593247,sg:fd52586d2d2d453e9cc4e18530f29a32,Village Coin & Bullion,RI,2814,448310.0,2,28.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",41.915071999999995,-71.671003,RI,44.0,44007.0,Providence County,440070131022.0
2593590,sg:0970f9a8537a4e47ba48d383f175caa4,Mastery Martial Arts,RI,2864,713940.0,7,9.0,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":0,"">240"":0}",41.942715,-71.435524,RI,44.0,44007.0,Providence County,440070114034.0
2593677,sg:0ce17e0fd9ad447ab658ccd83aa3c5e5,Hilti,RI,2888,444130.0,15,184.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":7,"">240"":5}",41.744231,-71.437919,RI,44.0,44003.0,Kent County,440030211004.0
2594308,sg:21a2994eb703405e928586e39cc8c3f8,Sheffield Pamela S Optmtrst,RI,2828,446130.0,11,61.0,"{""<5"":1,""5-20"":1,""21-60"":3,""61-240"":2,"">240"":4}",41.870155,-71.545697,RI,44.0,44007.0,Providence County,440070127021.0
2594610,sg:2bcfd1faf50e42f193b0eece88423df3,Watches Etc,RI,2842,448310.0,5,13.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":1,"">240"":0}",41.518124,-71.296787,RI,44.0,44005.0,Newport County,440050403042.0
2594864,sg:3412e0dd40354f0db165fa62bcef9b40,Town Park Marina Festival Field,RI,2879,713940.0,57,31.0,"{""<5"":0,""5-20"":22,""21-60"":11,""61-240"":15,"">240"":9}",41.427321,-71.497261,RI,44.0,44009.0,Washington County,440090512021.0
2595378,sg:460fa6079efa4822b693ffc2ec7eb81e,Lucky Dog Tavern,RI,2896,722511.0,19,10.0,"{""<5"":1,""5-20"":16,""21-60"":0,""61-240"":2,"">240"":0}",42.000033,-71.570313,RI,44.0,44007.0,Providence County,440070128013.0
2595611,sg:4ec18d7a496d4fce968872b658c05918,Domaine Designs,RI,2903,448310.0,2,150.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",41.81689,-71.411417,RI,44.0,44007.0,Providence County,440070006001.0
2595955,sg:5ac2158c4eb44f75ba96e1e8c15cf7de,LA Fitness,RI,2860,713940.0,15,14.0,"{""<5"":1,""5-20"":8,""21-60"":2,""61-240"":2,"">240"":2}",41.857018,-71.399976,RI,44.0,44007.0,Providence County,440070164003.0
2596224,sg:63ee386be1fe40c698c4636b5e4faee2,Providence Discount,RI,2860,452319.0,70,15.0,"{""<5"":2,""5-20"":45,""21-60"":21,""61-240"":2,"">240"":0}",41.879737,-71.391316,RI,44.0,44007.0,Providence County,440070151001.0
2596311,sg:67b0a08170804dff9178472941eae5fb,Arielle Extreme,RI,2818,451140.0,1,520.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.605578,-71.496212,RI,44.0,44003.0,Kent County,440030209032.0
2596754,sg:77e1fe61a6c1438798a7263327f2f918,Dunkin',RI,2898,722515.0,11,5.0,"{""<5"":4,""5-20"":7,""21-60"":0,""61-240"":0,"">240"":0}",41.513616,-71.695042,RI,44.0,44009.0,Washington County,440090506001.0
2597108,sg:84b8be43342646beb7c29e2882e2af21,Providence Presbyterian Church,RI,2906,813110.0,17,101.0,"{""<5"":1,""5-20"":2,""21-60"":4,""61-240"":7,"">240"":3}",41.840165999999996,-71.399846,RI,44.0,44007.0,Providence County,440070031001.0
2597455,sg:9136e2e6ff2740e0a18b1b4e5c6e47aa,Tio Pepe's Cantina,RI,2863,722511.0,19,172.0,"{""<5"":1,""5-20"":6,""21-60"":0,""61-240"":5,"">240"":7}",41.884599,-71.39484200000001,RI,44.0,44007.0,Providence County,440070111002.0
2597641,sg:97b33e1b63f64f329c72a005804c6b55,Turner Reservior Loop,RI,2916,712190.0,10,8.0,"{""<5"":0,""5-20"":8,""21-60"":2,""61-240"":0,"">240"":0}",41.830215,-71.34429899999999,RI,44.0,44007.0,Providence County,440070101023.0
2598206,sg:aaeab73238234acaa287b5d54239edc5,Dominican Mattress,RI,2909,442110.0,4,8.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":0,"">240"":0}",41.806764,-71.457148,RI,44.0,44007.0,Providence County,440070017002.0
2598783,sg:c05fb3fbd49145b98c1b62a7f465ee6b,HomeGoods,RI,2840,442299.0,1,10.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.509947,-71.315899,RI,44.0,44005.0,Newport County,440050405001.0
2598891,sg:c4a8bc8880124e258944be99c7de5286,New York Lunch,RI,2895,722511.0,61,370.0,"{""<5"":0,""5-20"":15,""21-60"":5,""61-240"":7,"">240"":34}",42.000632,-71.516301,RI,44.0,44007.0,Providence County,440070180003.0
2598991,sg:c8160722c5444c1ca305befc0aaf5aa8,12 Metre Cafe,RI,2840,722511.0,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.486837,-71.315842,RI,44.0,44005.0,Newport County,440050410001.0
2599014,sg:c8e0e131452c47339d0342d7452f6d30,The Home Depot,RI,2904,444130.0,341,20.0,"{""<5"":6,""5-20"":165,""21-60"":139,""61-240"":21,"">240"":10}",41.843721,-71.417416,RI,44.0,44007.0,Providence County,440070029004.0
2599062,sg:cb729be958fd446eb70f4788dfc4319f,Tijuana Burrito Grill,RI,2840,722511.0,11,23.0,"{""<5"":0,""5-20"":5,""21-60"":4,""61-240"":0,"">240"":2}",41.49191,-71.31195500000001,,,,,
2600035,sg:f0dbafe9039049f48bb88cdd26cdb9b0,Debbie's Nail Loft,RI,2891,812113.0,6,32.0,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":0,"">240"":0}",41.373124,-71.812625,RI,44.0,44009.0,Washington County,440090509012.0
2600315,sg:fcb0fbd18e58436595d0b5a392721246,Floral Express,RI,2920,453110.0,16,46.0,"{""<5"":0,""5-20"":4,""21-60"":5,""61-240"":3,"">240"":4}",41.781996,-71.46611700000001,RI,44.0,44007.0,Providence County,440070145023.0
2600320,sg:fcdd656ee1a84d5cb3181804b4bfa5a9,Sail Newport,RI,2840,441222.0,1,13.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.474645,-71.3369,RI,44.0,44005.0,Newport County,440050409002.0
2600442,sg:0112e6a78ea44ac89d9cda2974201b20,CBD Center Of R I,RI,2919,722515.0,13,13.0,"{""<5"":1,""5-20"":6,""21-60"":4,""61-240"":2,"">240"":0}",41.823501,-71.49125500000001,RI,44.0,44007.0,Providence County,440070124014.0
2601428,sg:2533057f185748feb54b3e19fbc07c2d,Providence Hair Restoration,RI,2904,621111.0,18,294.5,"{""<5"":0,""5-20"":0,""21-60"":3,""61-240"":5,"">240"":10}",41.836935,-71.410428,RI,44.0,44007.0,Providence County,440070031005.0
2601711,sg:2e232a96cc00439285bcfa439c2c70cb,Seabra Food,RI,2809,445110.0,18,8.0,"{""<5"":1,""5-20"":14,""21-60"":3,""61-240"":0,"">240"":0}",41.693226,-71.278211,RI,44.0,44001.0,Bristol County,440010309021.0
2602329,sg:4499d67b9cd044329e77239a74a57293,Lodge Pub & Eatery,RI,2865,722511.0,4,33.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":1,"">240"":0}",41.905112,-71.44082,RI,44.0,44007.0,Providence County,440070116003.0
2602600,sg:4e2a1209cc6a4fe1b295fd5f54605a62,A Custom Car Stereo Center,RI,2919,443142.0,6,31.5,"{""<5"":0,""5-20"":1,""21-60"":3,""61-240"":2,"">240"":0}",41.805182,-71.490397,RI,44.0,44007.0,Providence County,440070125002.0
2602681,sg:512b3c184c45485cb819a564ca5866f9,A Piece of Paradise,RI,2822,811411.0,8,22.0,"{""<5"":0,""5-20"":3,""21-60"":5,""61-240"":0,"">240"":0}",41.587919,-71.650764,RI,44.0,44009.0,Washington County,440090505001.0
2602891,sg:591e134098d74d4397f876a1787d0cb4,BioScrip Infusion Services,RI,2917,621111.0,2,17.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",41.929159999999996,-71.49973100000001,RI,44.0,44007.0,Providence County,440070126025.0
2602922,sg:5a40498824324bf4b29a6d180dfc9cc0,Adam's Hometown Market,RI,2893,445110.0,60,18.5,"{""<5"":3,""5-20"":32,""21-60"":22,""61-240"":3,"">240"":0}",41.708309,-71.52035699999999,RI,44.0,44003.0,Kent County,440030202001.0
2603027,sg:5e2c3564c2e24f91b456308d70504e8f,Hitching Post,RI,2813,722511.0,1,8.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.363308,-71.68457,RI,44.0,44009.0,Washington County,440090511012.0
2603436,sg:6d0d576901f44748ae03dfbe4b9b03e6,Shannon View Inn,RI,2886,722511.0,9,1199.0,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":1,"">240"":6}",41.729811,-71.437911,RI,44.0,44003.0,Kent County,440030211004.0
